person_id,zone_id,entry_time,exit_time,dwell_s,gender,age_range,visit_date,hour_of_day
P_01958,Z_S4,2025-03-15 11:29:53,2025-03-15 11:34:03,110,F,young_adult,2025-03-15,11
P_01896,Z_C2,2025-03-15 11:33:46,2025-03-15 11:34:13,27,F,adult,2025-03-15,11
P_01957,Z_C2,2025-03-15 11:33:42,2025-03-15 11:34:16,0,M,middle_aged,2025-03-15,11
P_01909,Z_N6,2025-03-15 11:28:38,2025-03-15 11:34:17,326,F,young_adult,2025-03-15,11
P_01898,Z_N3,2025-03-15 11:28:28,2025-03-15 11:34:17,349,F,adult,2025-03-15,11
P_01922,Z_E2,2025-03-15 11:34:04,2025-03-15 11:34:20,16,M,teenager,2025-03-15,11
P_01935,Z_S3,2025-03-15 11:27:55,2025-03-15 11:34:21,250,F,middle_aged,2025-03-15,11
P_01900,Z_E2,2025-03-15 11:34:02,2025-03-15 11:34:22,20,F,adult,2025-03-15,11
P_01904,Z_S3,2025-03-15 11:32:54,2025-03-15 11:34:23,89,M,middle_aged,2025-03-15,11
P_01909,Z_C2,2025-03-15 11:34:18,2025-03-15 11:34:24,41,F,young_adult,2025-03-15,11
P_01903,Z_E1,2025-03-15 11:34:03,2025-03-15 11:34:26,23,F,adult,2025-03-15,11
P_01881,Z_C3,2025-03-15 11:34:12,2025-03-15 11:34:27,15,F,middle_aged,2025-03-15,11
P_01888,Z_C1,2025-03-15 11:34:15,2025-03-15 11:34:27,12,M,adult,2025-03-15,11
P_01966,Z_S4,2025-03-15 11:32:13,2025-03-15 11:34:30,0,F,young_adult,2025-03-15,11
P_01895,Z_C3,2025-03-15 11:34:03,2025-03-15 11:34:31,28,M,senior,2025-03-15,11
P_01943,Z_CK,2025-03-15 11:31:46,2025-03-15 11:34:31,165,M,senior,2025-03-15,11
P_01896,Z_C2,2025-03-15 11:34:16,2025-03-15 11:34:34,18,F,adult,2025-03-15,11
P_01939,Z_C3,2025-03-15 11:33:57,2025-03-15 11:34:38,41,F,middle_aged,2025-03-15,11
P_01944,Z_N8,2025-03-15 11:29:52,2025-03-15 11:34:42,290,M,middle_aged,2025-03-15,11
P_01948,Z_S3,2025-03-15 11:30:34,2025-03-15 11:34:44,0,F,middle_aged,2025-03-15,11
P_01954,Z_C2,2025-03-15 11:34:21,2025-03-15 11:34:44,23,F,middle_aged,2025-03-15,11
P_01929,Z_C3,2025-03-15 11:34:01,2025-03-15 11:34:44,43,M,adult,2025-03-15,11
P_01921,Z_N6,2025-03-15 11:33:20,2025-03-15 11:34:46,86,M,young_adult,2025-03-15,11
P_01950,Z_N10,2025-03-15 11:29:12,2025-03-15 11:34:47,335,F,middle_aged,2025-03-15,11
P_01942,Z_C3,2025-03-15 11:34:12,2025-03-15 11:34:49,24,M,middle_aged,2025-03-15,11
P_01894,Z_N6,2025-03-15 11:31:37,2025-03-15 11:34:52,189,M,senior,2025-03-15,11
P_01896,Z_C1,2025-03-15 11:34:39,2025-03-15 11:34:52,14,F,adult,2025-03-15,11
P_01888,Z_C2,2025-03-15 11:34:38,2025-03-15 11:34:53,15,M,adult,2025-03-15,11
P_01898,Z_C1,2025-03-15 11:34:31,2025-03-15 11:34:53,21,F,adult,2025-03-15,11
P_01957,Z_C2,2025-03-15 11:34:40,2025-03-15 11:34:55,15,M,middle_aged,2025-03-15,11
P_01904,Z_C1,2025-03-15 11:34:33,2025-03-15 11:34:57,24,M,middle_aged,2025-03-15,11
P_01925,Z_C2,2025-03-15 11:34:08,2025-03-15 11:34:59,12,F,young_adult,2025-03-15,11
P_01951,Z_C3,2025-03-15 11:34:37,2025-03-15 11:35:01,0,M,middle_aged,2025-03-15,11
P_01961,Z_C3,2025-03-15 11:34:54,2025-03-15 11:35:06,12,F,young_adult,2025-03-15,11
P_01896,Z_C3,2025-03-15 11:34:53,2025-03-15 11:35:08,15,F,adult,2025-03-15,11
P_01966,Z_C2,2025-03-15 11:34:58,2025-03-15 11:35:10,0,F,young_adult,2025-03-15,11
P_01934,Z_N6,2025-03-15 11:31:43,2025-03-15 11:35:10,0,M,senior,2025-03-15,11
P_01943,Z_E1,2025-03-15 11:34:51,2025-03-15 11:35:14,23,M,senior,2025-03-15,11
P_01931,Z_N10,2025-03-15 11:29:26,2025-03-15 11:35:18,352,M,adult,2025-03-15,11
P_01973,Z_C3,2025-03-15 11:34:37,2025-03-15 11:35:19,42,M,young_adult,2025-03-15,11
P_01939,Z_C3,2025-03-15 11:34:55,2025-03-15 11:35:24,13,F,middle_aged,2025-03-15,11
P_01925,Z_C3,2025-03-15 11:35:10,2025-03-15 11:35:28,18,F,young_adult,2025-03-15,11
P_01904,Z_C3,2025-03-15 11:35:06,2025-03-15 11:35:29,23,M,middle_aged,2025-03-15,11
P_01881,Z_S5,2025-03-15 11:34:42,2025-03-15 11:35:29,47,F,middle_aged,2025-03-15,11
P_01954,Z_C3,2025-03-15 11:35:17,2025-03-15 11:35:30,0,F,middle_aged,2025-03-15,11
P_01908,Z_N4,2025-03-15 11:30:08,2025-03-15 11:35:35,346,F,young_adult,2025-03-15,11
P_01898,Z_C2,2025-03-15 11:35:19,2025-03-15 11:35:39,20,F,adult,2025-03-15,11
P_01909,Z_N9,2025-03-15 11:34:51,2025-03-15 11:35:40,318,F,young_adult,2025-03-15,11
P_01899,Z_N10,2025-03-15 11:33:17,2025-03-15 11:35:42,145,F,adult,2025-03-15,11
P_01900,Z_N2,2025-03-15 11:34:47,2025-03-15 11:35:43,56,F,adult,2025-03-15,11
P_01894,Z_C2,2025-03-15 11:35:08,2025-03-15 11:35:46,38,M,senior,2025-03-15,11
P_01896,Z_S5,2025-03-15 11:35:11,2025-03-15 11:35:48,37,F,adult,2025-03-15,11
P_01911,Z_CK,2025-03-15 11:33:30,2025-03-15 11:35:52,142,M,adult,2025-03-15,11
P_01929,Z_C3,2025-03-15 11:35:19,2025-03-15 11:35:57,38,M,adult,2025-03-15,11
P_01969,Z_E1,2025-03-15 11:35:38,2025-03-15 11:35:58,20,M,adult,2025-03-15,11
P_01908,Z_C1,2025-03-15 11:35:37,2025-03-15 11:36:03,26,F,young_adult,2025-03-15,11
P_01937,Z_S3,2025-03-15 11:30:41,2025-03-15 11:36:07,326,M,senior,2025-03-15,11
P_01898,Z_C2,2025-03-15 11:35:55,2025-03-15 11:36:10,15,F,adult,2025-03-15,11
P_01957,Z_N8,2025-03-15 11:35:55,2025-03-15 11:36:14,62,M,middle_aged,2025-03-15,11
P_01910,Z_N9,2025-03-15 11:32:50,2025-03-15 11:36:19,84,M,middle_aged,2025-03-15,11
P_01954,Z_C2,2025-03-15 11:35:57,2025-03-15 11:36:22,25,F,middle_aged,2025-03-15,11
P_01899,Z_C3,2025-03-15 11:35:57,2025-03-15 11:36:26,29,F,adult,2025-03-15,11
P_01912,Z_S3,2025-03-15 11:32:01,2025-03-15 11:36:27,266,M,middle_aged,2025-03-15,11
P_01964,Z_N2,2025-03-15 11:32:08,2025-03-15 11:36:30,262,F,middle_aged,2025-03-15,11
P_01929,Z_E2,2025-03-15 11:36:26,2025-03-15 11:36:36,0,M,adult,2025-03-15,11
P_01911,Z_C1,2025-03-15 11:36:10,2025-03-15 11:36:39,29,M,adult,2025-03-15,11
P_01904,Z_N1,2025-03-15 11:35:32,2025-03-15 11:36:42,103,M,middle_aged,2025-03-15,11
P_01970,Z_N8,2025-03-15 11:34:06,2025-03-15 11:36:47,161,F,child,2025-03-15,11
P_01898,Z_C1,2025-03-15 11:36:19,2025-03-15 11:36:48,29,F,adult,2025-03-15,11
P_01921,Z_N10,2025-03-15 11:35:07,2025-03-15 11:36:52,105,M,young_adult,2025-03-15,11
P_01936,Z_CK,2025-03-15 11:31:58,2025-03-15 11:36:53,211,F,middle_aged,2025-03-15,11
P_01894,Z_C1,2025-03-15 11:36:14,2025-03-15 11:36:53,39,M,senior,2025-03-15,11
P_01967,Z_N4,2025-03-15 11:31:08,2025-03-15 11:36:54,0,F,young_adult,2025-03-15,11
P_01953,Z_S2,2025-03-15 11:29:43,2025-03-15 11:36:55,432,F,middle_aged,2025-03-15,11
P_01937,Z_C2,2025-03-15 11:36:33,2025-03-15 11:36:57,24,M,senior,2025-03-15,11
P_01959,Z_N8,2025-03-15 11:29:10,2025-03-15 11:36:57,424,M,middle_aged,2025-03-15,11
P_01911,Z_C2,2025-03-15 11:36:48,2025-03-15 11:37:02,14,M,adult,2025-03-15,11
P_01904,Z_C2,2025-03-15 11:36:47,2025-03-15 11:37:02,11,M,middle_aged,2025-03-15,11
P_01881,Z_N6,2025-03-15 11:35:44,2025-03-15 11:37:07,316,F,middle_aged,2025-03-15,11
P_01954,Z_C3,2025-03-15 11:36:41,2025-03-15 11:37:14,33,F,middle_aged,2025-03-15,11
P_01907,Z_N1,2025-03-15 11:32:39,2025-03-15 11:37:15,243,M,middle_aged,2025-03-15,11
P_01968,Z_N6,2025-03-15 11:31:49,2025-03-15 11:37:15,0,F,young_adult,2025-03-15,11
P_01921,Z_E1,2025-03-15 11:37:07,2025-03-15 11:37:19,11,M,young_adult,2025-03-15,11
P_01899,Z_E2,2025-03-15 11:36:57,2025-03-15 11:37:19,22,F,adult,2025-03-15,11
P_01957,Z_E2,2025-03-15 11:36:56,2025-03-15 11:37:20,24,M,middle_aged,2025-03-15,11
P_01881,Z_C2,2025-03-15 11:37:11,2025-03-15 11:37:21,20,F,middle_aged,2025-03-15,11
P_01912,Z_C2,2025-03-15 11:36:51,2025-03-15 11:37:23,0,M,middle_aged,2025-03-15,11
P_01970,Z_C2,2025-03-15 11:37:03,2025-03-15 11:37:24,21,F,child,2025-03-15,11
P_01904,Z_C3,2025-03-15 11:37:11,2025-03-15 11:37:26,15,M,middle_aged,2025-03-15,11
P_01936,Z_E1,2025-03-15 11:37:13,2025-03-15 11:37:28,15,F,middle_aged,2025-03-15,11
P_01972,Z_CK,2025-03-15 11:33:58,2025-03-15 11:37:29,0,F,middle_aged,2025-03-15,11
P_01964,Z_C2,2025-03-15 11:36:44,2025-03-15 11:37:31,37,F,middle_aged,2025-03-15,11
P_01974,Z_E1,2025-03-15 11:37:08,2025-03-15 11:37:32,0,M,young_adult,2025-03-15,11
P_01899,Z_E2,2025-03-15 11:37:23,2025-03-15 11:37:35,12,F,adult,2025-03-15,11
P_01968,Z_E1,2025-03-15 11:37:26,2025-03-15 11:37:35,0,F,young_adult,2025-03-15,11
P_01896,Z_N1,2025-03-15 11:35:52,2025-03-15 11:37:36,351,F,adult,2025-03-15,11
P_01881,Z_C1,2025-03-15 11:37:23,2025-03-15 11:37:41,18,F,middle_aged,2025-03-15,11
P_01909,Z_N9,2025-03-15 11:35:52,2025-03-15 11:37:43,111,F,young_adult,2025-03-15,11
P_01940,Z_N4,2025-03-15 11:30:29,2025-03-15 11:37:43,434,F,middle_aged,2025-03-15,11
P_01909,Z_C2,2025-03-15 11:37:45,2025-03-15 11:37:46,0,F,young_adult,2025-03-15,11
P_01907,Z_C1,2025-03-15 11:37:18,2025-03-15 11:37:48,25,M,middle_aged,2025-03-15,11
P_01969,Z_N3,2025-03-15 11:36:29,2025-03-15 11:37:48,79,M,adult,2025-03-15,11
P_01962,Z_N8,2025-03-15 11:30:48,2025-03-15 11:37:53,425,F,senior,2025-03-15,11
P_01975,Z_C1,2025-03-15 11:37:34,2025-03-15 11:37:53,19,F,adult,2025-03-15,11
P_01895,Z_N7,2025-03-15 11:34:48,2025-03-15 11:37:57,189,M,senior,2025-03-15,11
P_01937,Z_C1,2025-03-15 11:37:31,2025-03-15 11:38:00,29,M,senior,2025-03-15,11
P_01976,Z_E2,2025-03-15 11:37:51,2025-03-15 11:38:00,0,F,child,2025-03-15,11
P_01911,Z_C3,2025-03-15 11:37:28,2025-03-15 11:38:02,34,M,adult,2025-03-15,11
P_01936,Z_E1,2025-03-15 11:37:45,2025-03-15 11:38:02,17,F,middle_aged,2025-03-15,11
P_01970,Z_C1,2025-03-15 11:37:34,2025-03-15 11:38:06,32,F,child,2025-03-15,11
P_01904,Z_C2,2025-03-15 11:37:35,2025-03-15 11:38:07,32,M,middle_aged,2025-03-15,11
P_01957,Z_C1,2025-03-15 11:37:42,2025-03-15 11:38:07,29,M,middle_aged,2025-03-15,11
P_01925,Z_N8,2025-03-15 11:35:33,2025-03-15 11:38:08,277,F,young_adult,2025-03-15,11
P_01896,Z_C2,2025-03-15 11:37:48,2025-03-15 11:38:09,21,F,adult,2025-03-15,11
P_01923,Z_N2,2025-03-15 11:33:36,2025-03-15 11:38:09,273,M,adult,2025-03-15,11
P_01921,Z_C1,2025-03-15 11:37:42,2025-03-15 11:38:14,32,M,young_adult,2025-03-15,11
P_01881,Z_C1,2025-03-15 11:37:44,2025-03-15 11:38:14,30,F,middle_aged,2025-03-15,11
P_01965,Z_C1,2025-03-15 11:37:48,2025-03-15 11:38:17,0,M,middle_aged,2025-03-15,11
P_01940,Z_C2,2025-03-15 11:37:54,2025-03-15 11:38:19,43,F,middle_aged,2025-03-15,11
P_01936,Z_C3,2025-03-15 11:38:05,2025-03-15 11:38:20,15,F,middle_aged,2025-03-15,11
P_01909,Z_C2,2025-03-15 11:37:57,2025-03-15 11:38:20,31,F,young_adult,2025-03-15,11
P_01895,Z_C2,2025-03-15 11:38:11,2025-03-15 11:38:25,14,M,senior,2025-03-15,11
P_01939,Z_N7,2025-03-15 11:35:48,2025-03-15 11:38:26,158,F,middle_aged,2025-03-15,11
P_01967,Z_C2,2025-03-15 11:37:17,2025-03-15 11:38:28,35,F,young_adult,2025-03-15,11
P_01951,Z_N6,2025-03-15 11:35:10,2025-03-15 11:38:28,198,M,middle_aged,2025-03-15,11
P_01970,Z_C1,2025-03-15 11:38:10,2025-03-15 11:38:29,19,F,child,2025-03-15,11
P_01920,Z_N6,2025-03-15 11:33:01,2025-03-15 11:38:34,333,M,adult,2025-03-15,11
P_01911,Z_C2,2025-03-15 11:38:08,2025-03-15 11:38:34,26,M,adult,2025-03-15,11
P_01922,Z_E2,2025-03-15 11:38:29,2025-03-15 11:38:38,0,M,teenager,2025-03-15,11
P_01899,Z_C1,2025-03-15 11:37:56,2025-03-15 11:38:40,38,F,adult,2025-03-15,11
P_01914,Z_N9,2025-03-15 11:25:23,2025-03-15 11:38:42,0,M,middle_aged,2025-03-15,11
P_01971,Z_N9,2025-03-15 11:34:09,2025-03-15 11:38:42,273,F,child,2025-03-15,11
P_01951,Z_C1,2025-03-15 11:38:32,2025-03-15 11:38:44,12,M,middle_aged,2025-03-15,11
P_01911,Z_C1,2025-03-15 11:38:44,2025-03-15 11:38:46,26,M,adult,2025-03-15,11
P_01959,Z_N7,2025-03-15 11:37:11,2025-03-15 11:38:47,96,M,middle_aged,2025-03-15,11
P_01925,Z_C1,2025-03-15 11:38:12,2025-03-15 11:38:49,35,F,young_adult,2025-03-15,11
P_01939,Z_C2,2025-03-15 11:38:47,2025-03-15 11:38:50,42,F,middle_aged,2025-03-15,11
P_01967,Z_C1,2025-03-15 11:38:43,2025-03-15 11:38:50,0,F,young_adult,2025-03-15,11
P_01896,Z_C3,2025-03-15 11:38:26,2025-03-15 11:38:53,27,F,adult,2025-03-15,11
P_01898,Z_N1,2025-03-15 11:36:55,2025-03-15 11:39:02,0,F,adult,2025-03-15,11
P_01914,Z_E1,2025-03-15 11:38:48,2025-03-15 11:39:08,20,M,middle_aged,2025-03-15,11
P_01929,Z_C1,2025-03-15 11:38:22,2025-03-15 11:39:10,24,M,adult,2025-03-15,11
P_01975,Z_C1,2025-03-15 11:38:37,2025-03-15 11:39:15,0,F,adult,2025-03-15,11
P_01934,Z_N3,2025-03-15 11:35:44,2025-03-15 11:39:16,212,M,senior,2025-03-15,11
P_01968,Z_C1,2025-03-15 11:38:04,2025-03-15 11:39:18,45,F,young_adult,2025-03-15,11
P_01977,Z_C1,2025-03-15 11:38:45,2025-03-15 11:39:20,0,F,young_adult,2025-03-15,11
P_01922,Z_C1,2025-03-15 11:38:48,2025-03-15 11:39:23,35,M,teenager,2025-03-15,11
P_01914,Z_C2,2025-03-15 11:39:13,2025-03-15 11:39:23,22,M,middle_aged,2025-03-15,11
P_01939,Z_C1,2025-03-15 11:38:52,2025-03-15 11:39:26,34,F,middle_aged,2025-03-15,11
P_01952,Z_S1,2025-03-15 11:33:23,2025-03-15 11:39:28,365,M,middle_aged,2025-03-15,11
P_01954,Z_C2,2025-03-15 11:38:07,2025-03-15 11:39:29,0,F,middle_aged,2025-03-15,11
P_01971,Z_C2,2025-03-15 11:38:53,2025-03-15 11:39:32,39,F,child,2025-03-15,11
P_01940,Z_C3,2025-03-15 11:38:58,2025-03-15 11:39:33,35,F,middle_aged,2025-03-15,11
P_01937,Z_C1,2025-03-15 11:38:58,2025-03-15 11:39:34,36,M,senior,2025-03-15,11
P_01959,Z_C2,2025-03-15 11:39:05,2025-03-15 11:39:35,18,M,middle_aged,2025-03-15,11
P_01942,Z_N9,2025-03-15 11:34:55,2025-03-15 11:39:40,0,M,middle_aged,2025-03-15,11
P_01925,Z_C2,2025-03-15 11:38:59,2025-03-15 11:39:43,44,F,young_adult,2025-03-15,11
P_01888,Z_N8,2025-03-15 11:35:10,2025-03-15 11:39:45,255,M,adult,2025-03-15,11
P_01934,Z_C2,2025-03-15 11:39:36,2025-03-15 11:39:52,16,M,senior,2025-03-15,11
P_01904,Z_S6,2025-03-15 11:38:31,2025-03-15 11:39:53,82,M,middle_aged,2025-03-15,11
P_01958,Z_N8,2025-03-15 11:34:10,2025-03-15 11:39:59,349,F,young_adult,2025-03-15,11
P_01931,Z_N8,2025-03-15 11:35:30,2025-03-15 11:40:00,0,M,adult,2025-03-15,11
P_01914,Z_C1,2025-03-15 11:39:35,2025-03-15 11:40:00,25,M,middle_aged,2025-03-15,11
P_01922,Z_C2,2025-03-15 11:39:32,2025-03-15 11:40:07,35,M,teenager,2025-03-15,11
P_01963,Z_N9,2025-03-15 11:31:00,2025-03-15 11:40:09,280,F,young_adult,2025-03-15,11
P_01911,Z_N10,2025-03-15 11:39:05,2025-03-15 11:40:12,67,M,adult,2025-03-15,11
P_01896,Z_S1,2025-03-15 11:39:03,2025-03-15 11:40:15,176,F,adult,2025-03-15,11
P_01971,Z_C3,2025-03-15 11:40:04,2025-03-15 11:40:17,13,F,child,2025-03-15,11
P_01945,Z_S5,2025-03-15 11:37:10,2025-03-15 11:40:18,188,F,adult,2025-03-15,11
P_01970,Z_S7,2025-03-15 11:38:34,2025-03-15 11:40:18,104,F,child,2025-03-15,11
P_01888,Z_E2,2025-03-15 11:40:06,2025-03-15 11:40:20,14,M,adult,2025-03-15,11
P_01934,Z_C1,2025-03-15 11:40:01,2025-03-15 11:40:23,22,M,senior,2025-03-15,11
P_01944,Z_CK,2025-03-15 11:35:08,2025-03-15 11:40:25,356,M,middle_aged,2025-03-15,11
P_01935,Z_N6,2025-03-15 11:34:50,2025-03-15 11:40:26,321,F,middle_aged,2025-03-15,11
P_01976,Z_N4,2025-03-15 11:39:02,2025-03-15 11:40:30,88,F,child,2025-03-15,11
P_01940,Z_C1,2025-03-15 11:39:51,2025-03-15 11:40:31,40,F,middle_aged,2025-03-15,11
P_01881,Z_S7,2025-03-15 11:38:26,2025-03-15 11:40:33,127,F,middle_aged,2025-03-15,11
P_01961,Z_N8,2025-03-15 11:35:59,2025-03-15 11:40:36,0,F,young_adult,2025-03-15,11
P_01914,Z_C1,2025-03-15 11:40:04,2025-03-15 11:40:37,33,M,middle_aged,2025-03-15,11
P_01894,Z_CK,2025-03-15 11:37:23,2025-03-15 11:40:38,189,M,senior,2025-03-15,11
P_01925,Z_C3,2025-03-15 11:40:14,2025-03-15 11:40:44,30,F,young_adult,2025-03-15,11
P_01969,Z_C1,2025-03-15 11:40:34,2025-03-15 11:40:49,15,M,adult,2025-03-15,11
P_01914,Z_E2,2025-03-15 11:40:38,2025-03-15 11:40:57,19,M,middle_aged,2025-03-15,11
P_01934,Z_E2,2025-03-15 11:40:33,2025-03-15 11:40:58,25,M,senior,2025-03-15,11
P_01961,Z_C2,2025-03-15 11:40:38,2025-03-15 11:41:00,22,F,young_adult,2025-03-15,11
P_01950,Z_N6,2025-03-15 11:35:05,2025-03-15 11:41:00,0,F,middle_aged,2025-03-15,11
P_01976,Z_E1,2025-03-15 11:40:52,2025-03-15 11:41:04,12,F,child,2025-03-15,11
P_01959,Z_C2,2025-03-15 11:40:23,2025-03-15 11:41:04,41,M,middle_aged,2025-03-15,11
P_01922,Z_C3,2025-03-15 11:40:40,2025-03-15 11:41:11,31,M,teenager,2025-03-15,11
P_01971,Z_C2,2025-03-15 11:40:42,2025-03-15 11:41:11,13,F,child,2025-03-15,11
P_01934,Z_E2,2025-03-15 11:41:01,2025-03-15 11:41:12,11,M,senior,2025-03-15,11
P_01945,Z_C2,2025-03-15 11:40:34,2025-03-15 11:41:13,39,F,adult,2025-03-15,11
P_01881,Z_C2,2025-03-15 11:40:38,2025-03-15 11:41:15,13,F,middle_aged,2025-03-15,11
P_01935,Z_C2,2025-03-15 11:40:44,2025-03-15 11:41:22,0,F,middle_aged,2025-03-15,11
P_01978,Z_C2,2025-03-15 11:40:58,2025-03-15 11:41:23,0,F,child,2025-03-15,11
P_01950,Z_C2,2025-03-15 11:41:09,2025-03-15 11:41:26,0,F,middle_aged,2025-03-15,11
P_01908,Z_N10,2025-03-15 11:36:08,2025-03-15 11:41:28,320,F,young_adult,2025-03-15,11
P_01969,Z_C2,2025-03-15 11:41:15,2025-03-15 11:41:28,13,M,adult,2025-03-15,11
P_01894,Z_CK,2025-03-15 11:40:50,2025-03-15 11:41:32,360,M,senior,2025-03-15,11
P_01971,Z_C1,2025-03-15 11:41:21,2025-03-15 11:41:32,11,F,child,2025-03-15,11
P_01976,Z_C1,2025-03-15 11:41:23,2025-03-15 11:41:34,0,F,child,2025-03-15,11
P_01925,Z_N7,2025-03-15 11:40:55,2025-03-15 11:41:35,40,F,young_adult,2025-03-15,11
P_01896,Z_S3,2025-03-15 11:40:28,2025-03-15 11:41:39,71,F,adult,2025-03-15,11
P_01907,Z_S4,2025-03-15 11:38:01,2025-03-15 11:41:43,281,M,middle_aged,2025-03-15,11
P_01973,Z_N5,2025-03-15 11:35:31,2025-03-15 11:41:45,374,M,young_adult,2025-03-15,11
P_01966,Z_CK,2025-03-15 11:36:24,2025-03-15 11:41:45,295,F,young_adult,2025-03-15,11
P_01914,Z_C1,2025-03-15 11:41:33,2025-03-15 11:41:47,14,M,middle_aged,2025-03-15,11
P_01912,Z_N5,2025-03-15 11:37:26,2025-03-15 11:41:50,264,M,middle_aged,2025-03-15,11
P_01910,Z_S4,2025-03-15 11:36:41,2025-03-15 11:41:52,311,M,middle_aged,2025-03-15,11
P_01948,Z_N5,2025-03-15 11:35:02,2025-03-15 11:41:53,411,F,middle_aged,2025-03-15,11
P_01968,Z_CK,2025-03-15 11:39:34,2025-03-15 11:41:54,0,F,young_adult,2025-03-15,11
P_01934,Z_C1,2025-03-15 11:41:20,2025-03-15 11:41:57,37,M,senior,2025-03-15,11
P_01881,Z_C3,2025-03-15 11:41:32,2025-03-15 11:41:58,26,F,middle_aged,2025-03-15,11
P_01900,Z_S1,2025-03-15 11:36:04,2025-03-15 11:41:59,251,F,adult,2025-03-15,11
P_01894,Z_E2,2025-03-15 11:41:41,2025-03-15 11:42:01,18,M,senior,2025-03-15,11
P_01961,Z_C2,2025-03-15 11:41:52,2025-03-15 11:42:03,11,F,young_adult,2025-03-15,11
P_01935,Z_C1,2025-03-15 11:41:42,2025-03-15 11:42:08,26,F,middle_aged,2025-03-15,11
P_01969,Z_C3,2025-03-15 11:41:55,2025-03-15 11:42:08,13,M,adult,2025-03-15,11
P_01943,Z_E2,2025-03-15 11:41:51,2025-03-15 11:42:09,0,M,senior,2025-03-15,11
P_01908,Z_C1,2025-03-15 11:41:32,2025-03-15 11:42:10,38,F,young_adult,2025-03-15,11
P_01904,Z_N3,2025-03-15 11:39:54,2025-03-15 11:42:11,137,M,middle_aged,2025-03-15,11
P_01907,Z_C2,2025-03-15 11:42:00,2025-03-15 11:42:12,12,M,middle_aged,2025-03-15,11
P_01881,Z_C3,2025-03-15 11:42:00,2025-03-15 11:42:15,15,F,middle_aged,2025-03-15,11
P_01899,Z_N3,2025-03-15 11:39:17,2025-03-15 11:42:16,179,F,adult,2025-03-15,11
P_01971,Z_C1,2025-03-15 11:41:39,2025-03-15 11:42:19,40,F,child,2025-03-15,11
P_01961,Z_E1,2025-03-15 11:42:09,2025-03-15 11:42:20,19,F,young_adult,2025-03-15,11
P_01908,Z_E2,2025-03-15 11:42:12,2025-03-15 11:42:25,13,F,young_adult,2025-03-15,11
P_01966,Z_E1,2025-03-15 11:42:12,2025-03-15 11:42:28,0,F,young_adult,2025-03-15,11
P_01904,Z_C2,2025-03-15 11:42:17,2025-03-15 11:42:29,12,M,middle_aged,2025-03-15,11
P_01896,Z_C1,2025-03-15 11:41:46,2025-03-15 11:42:30,44,F,adult,2025-03-15,11
P_01936,Z_N3,2025-03-15 11:38:44,2025-03-15 11:42:34,249,F,middle_aged,2025-03-15,11
P_01912,Z_C3,2025-03-15 11:42:24,2025-03-15 11:42:36,12,M,middle_aged,2025-03-15,11
P_01900,Z_C2,2025-03-15 11:42:09,2025-03-15 11:42:37,28,F,adult,2025-03-15,11
P_01945,Z_C2,2025-03-15 11:42:10,2025-03-15 11:42:38,0,F,adult,2025-03-15,11
P_01909,Z_N3,2025-03-15 11:38:22,2025-03-15 11:42:38,101,F,young_adult,2025-03-15,11
P_01967,Z_S7,2025-03-15 11:39:06,2025-03-15 11:42:39,80,F,young_adult,2025-03-15,11
P_01968,Z_C1,2025-03-15 11:42:14,2025-03-15 11:42:40,26,F,young_adult,2025-03-15,11
P_01935,Z_C2,2025-03-15 11:42:21,2025-03-15 11:42:41,20,F,middle_aged,2025-03-15,11
P_01970,Z_N8,2025-03-15 11:40:40,2025-03-15 11:42:46,126,F,child,2025-03-15,11
P_01934,Z_C1,2025-03-15 11:42:29,2025-03-15 11:42:46,17,M,senior,2025-03-15,11
P_01903,Z_N1,2025-03-15 11:35:37,2025-03-15 11:42:46,119,F,adult,2025-03-15,11
P_01922,Z_N7,2025-03-15 11:41:30,2025-03-15 11:42:53,83,M,teenager,2025-03-15,11
P_01953,Z_N3,2025-03-15 11:37:27,2025-03-15 11:42:53,307,F,middle_aged,2025-03-15,11
P_01908,Z_C1,2025-03-15 11:42:44,2025-03-15 11:42:56,12,F,young_adult,2025-03-15,11
P_01896,Z_C3,2025-03-15 11:42:48,2025-03-15 11:42:59,20,F,adult,2025-03-15,11
P_01888,Z_N5,2025-03-15 11:40:30,2025-03-15 11:42:59,273,M,adult,2025-03-15,11
P_01895,Z_CK,2025-03-15 11:38:27,2025-03-15 11:43:01,0,M,senior,2025-03-15,11
P_01894,Z_C2,2025-03-15 11:42:19,2025-03-15 11:43:03,44,M,senior,2025-03-15,11
P_01971,Z_CK,2025-03-15 11:42:31,2025-03-15 11:43:05,155,F,child,2025-03-15,11
P_01912,Z_C3,2025-03-15 11:42:47,2025-03-15 11:43:07,20,M,middle_aged,2025-03-15,11
P_01904,Z_C2,2025-03-15 11:42:31,2025-03-15 11:43:08,37,M,middle_aged,2025-03-15,11
P_01958,Z_N9,2025-03-15 11:40:19,2025-03-15 11:43:09,170,F,young_adult,2025-03-15,11
P_01899,Z_C2,2025-03-15 11:42:48,2025-03-15 11:43:09,21,F,adult,2025-03-15,11
P_01935,Z_E2,2025-03-15 11:42:54,2025-03-15 11:43:11,17,F,middle_aged,2025-03-15,11
P_01903,Z_C3,2025-03-15 11:42:55,2025-03-15 11:43:15,0,F,adult,2025-03-15,11
P_01908,Z_C2,2025-03-15 11:43:05,2025-03-15 11:43:20,14,F,young_adult,2025-03-15,11
